"Incident Number","Date of Call","Call Time","Dispatch Time","Arrival Time","Clear Time","Responsible Unit/Officer","Location","Shift","Call Type","Nature of Call","Day of Call","How Recieved","Disposition","Location","X Coord","Y Coord"
"21SH12652","11/05/2021","20:57:31","20:59:35 11/05/2021","21:03:11 11/05/2021","21:09:47 11/05/2021","DANIELS B","134 W JOLIET ST; HAMMOND BAPTIST SCHOOL, SCHERERVILLE","N","l","Suspicious Per.","Friday","T","CLO","SHA3F","-87458841","41491350"
"21SH12653","11/05/2021","21:23:38","21:25:53 11/05/2021","21:30:50 11/05/2021","21:48:47 11/05/2021","SPYRNAL T","1514 BURLWOOD LN, SCHERERVILLE","N","l","Suspicious Veh.","Friday","T","CLO","SHA1G","-87477909","41494865"
"21SH12654","11/05/2021","21:47:35","**:**:** **/**/****","21:48:40 11/05/2021","22:16:07 11/05/2021","xWHITE IM","1555 US 41; WALMART, SCHERERVILLE","N","l","Disturbance","Friday","T","CLO","SHA2F","-87470940","41495733"
"21SH12655","11/05/2021","23:02:24","23:04:20 11/05/2021","23:15:34 11/05/2021","23:28:52 11/05/2021","SPYRNAL T","1331 INVERNESS LN, SCHERERVILLE","N","l","Juvenile Prob","Friday","9","CLO","SHA1B","-87483895","41515866"
"21SH12656","11/05/2021","23:31:18","23:32:32 11/05/2021","23:39:05 11/05/2021","23:46:10 11/05/2021","MURKS D","E US HWY 30 & AUSTIN AV; eb, SCHERERVILLE","N","l","Reckless Drivg","Friday","T","CLO","SHA3G","-87446625","41484394"
"21SH12657","11/06/2021","00:41:52","00:42:35 11/06/2021","00:44:37 11/06/2021","01:00:49 11/06/2021","MURKS D","8910 INDIANAPOLIS BLVD, HIGHLAND","N","l","Agency Assist","Saturday","T","CLO","HI204","-87471295","41551895"
"21SH12658","11/06/2021","00:47:43","**:**:** **/**/****","00:48:09 11/06/2021","01:35:54 11/06/2021","SPYRNAL T","200 E US HWY 30; CIRCLE K, SCHERERVILLE","N","l","Theft","Saturday","O","CCF","SHA3B","-87446199","41484309"
"21SH12659","11/06/2021","07:02:10","07:03:06 11/06/2021","07:05:35 11/06/2021","07:10:48 11/06/2021","ARVANITIS RI","650 W LINCOLN HWY; SOPHIAS HOUSE OF PANCAKES, SCHERERVILLE","D","l","Reckless Drivg","Saturday","9","CLO","SHA2F","-87467465","41490614"
"21SH12660","11/06/2021","09:05:20","**:**:** **/**/****","**:**:** **/**/****","**:**:** **/**/****","ORTEGA M","990 US 41; WENDYS, SCHERERVILLE","D","l","PD Accident","Saturday","T","CLO","SHA1E","-87471171","41505452"
"21SH12661","11/06/2021","09:29:40","09:31:41 11/06/2021","09:35:33 11/06/2021","10:30:47 11/06/2021","BIELLA A","W 77TH AV & US 41; U Save lot, SCHERERVILLE","D","lf","PD Accident","Saturday","T","CLO","SHA2H","-87470527","41478956"
"21SH12662","11/06/2021","10:14:42","10:17:03 11/06/2021","10:20:36 11/06/2021","11:17:36 11/06/2021","ARVANITIS RI","US 41 & SCHULTZ DR, SCHERERVILLE","D","l","Utility Problem","Saturday","T","CLO","SHA2G","-87470764","41486805"
"21SH12663","11/06/2021","11:35:48","**:**:** **/**/****","**:**:** **/**/****","**:**:** **/**/****","ORTEGA M","1555 US 41; WALMART, SCHERERVILLE","D","l","Shoplifting","Saturday","T","CAA","SHA2F","-87470940","41495733"
"21SH12664","11/06/2021","11:40:49","**:**:** **/**/****","11:45:26 11/06/2021","11:52:00 11/06/2021","ARVANITIS RI","953 SHORT ST; ON STATION, SCHERERVILLE","D","l","Civil Matter","Saturday","T","CLO","SHA4H","-87428333","41489298"
"21SH12665","11/06/2021","11:56:08","11:58:58 11/06/2021","12:06:52 11/06/2021","12:22:46 11/06/2021","JUAREZ JU","W LINCOLN HWY & ST JOHN RD, SCHERERVILLE","D","l","Funeral Escort","Saturday","T","CLO","SHA2C","-87489946","41491174"
"21SH12666","11/06/2021","12:17:54","**:**:** **/**/****","12:17:56 11/06/2021","12:18:42 11/06/2021","ORTEGA M","1555 US 41; WALMART, SCHERERVILLE","D","l","Shoplifting","Saturday","O","CCF","SHA2F","-87470940","41495733"
"21SH12667","11/06/2021","12:19:24","12:21:41 11/06/2021","12:30:33 11/06/2021","13:09:56 11/06/2021","BIELLA A","US 41 & MAIN ST, SCHERERVILLE","D","l","Panhandling","Saturday","T","CLO","HI216","-87471342","41523013"
"21SH12668","11/06/2021","12:25:27","12:26:03 11/06/2021","12:26:57 11/06/2021","12:38:55 11/06/2021","JUAREZ JU","754 E US HWY 30; LA TAN, SCHERERVILLE","D","l","PD Accident","Saturday","T","CLO","SHA3C","-87433046","41481772"
"21SH12669","11/06/2021","12:47:15","12:51:08 11/06/2021","12:55:18 11/06/2021","13:10:24 11/06/2021","AHRENS J","1019 W LINCOLN HWY; COMFORT INN, SCHERERVILLE","D","l","Suspicious Veh.","Saturday","T","CLO","SHA2C","-87476319","41490706"
"21SH12670","11/06/2021","13:14:32","**:**:** **/**/****","13:17:07 11/06/2021","13:45:13 11/06/2021","ARVANITIS RI","1300 US 41; MENARDS, SCHERERVILLE","D","l","Trespassing","Saturday","T","CLO","SHA1E","-87471029","41500554"
"21SH12671","11/06/2021","13:33:59","**:**:** **/**/****","**:**:** **/**/****","**:**:** **/**/****","ORTEGA M","25 E JOLIET ST; AT STATION, SCHERERVILLE","D","l","Warrant","Saturday","T","CAA","SHA3G","-87451063","41492104"
"21SH12674","11/06/2021","15:35:13","16:15:55 11/06/2021","16:32:01 11/06/2021","17:36:18 11/06/2021","RUZGA TH","JANICE DR & W LINCOLN HWY, SCHERERVILLE","D","l","Warrant","Saturday","O","CAA","SHA1G","-87481336","41490831"
"21SH12672","11/06/2021","15:46:44","15:51:55 11/06/2021","15:55:49 11/06/2021","16:41:34 11/06/2021","BIELLA A","1775 US 41; TEIBELS RESTAURANT, SCHERERVILLE","D","l","PD Accident","Saturday","T","CLO","SHA2G","-87470888","41489986"
"21SH12673","11/06/2021","15:54:50","16:14:23 11/06/2021","16:14:24 11/06/2021","16:30:52 11/06/2021","ARVANITIS RI","1555 US 41; WALMART, SCHERERVILLE","D","lf","PI Accident","Saturday","T","CLO","SHA2F","-87470940","41495733"
"21SH12675","11/06/2021","17:44:59","17:47:24 11/06/2021","17:52:34 11/06/2021","18:25:23 11/06/2021","SPYRNAL T","418 SANDPIPER DR, SCHERERVILLE","D","l","Battery","Saturday","T","CLO","SHA2I","-87462127","41474806"
"21SH12676","11/06/2021","17:48:43","18:14:40 11/06/2021","18:22:46 11/06/2021","18:30:11 11/06/2021","MURKS D","KENNEDY AV & MAIN ST; NB lanes S of Main St, HIGHLAND","D","l","Disabld Vehicle","Saturday","T","CLO","HI218","-87461706","41522989"
"21SH12677","11/06/2021","17:50:34","17:55:53 11/06/2021","17:58:35 11/06/2021","18:01:50 11/06/2021","ARVANITIS RI","101 US 41; DICKS SPORTING GOODS, SCHERERVILLE","D","l","Panhandling","Saturday","T","CLO","SHA1C","-87471317","41521227"
"21SH12678","11/06/2021","17:53:12","17:58:56 11/06/2021","**:**:** **/**/****","18:03:30 11/06/2021","KNIGHT J","1000 EAGLE RIDGE DR; Rejuv Spa; ste G, SCHERERVILLE","D","l","Alarm","Saturday","T","CLO","SHA1E","-87474038","41504848"
"21SH12679","11/06/2021","19:32:29","19:34:07 11/06/2021","19:35:27 11/06/2021","19:52:45 11/06/2021","SAVICH S","1555 US 41; WALMART, SCHERERVILLE","N","l","Shoplifting","Saturday","T","CCF","SHA2F","-87470940","41495733"
"21SH12680","11/06/2021","20:06:33","20:07:02 11/06/2021","20:07:41 11/06/2021","20:29:26 11/06/2021","SAVICH S","1300 US 41; MENARDS, SCHERERVILLE","N","l","Agency Assist","Saturday","O","CLO","SHA1E","-87471029","41500554"
"21SH12681","11/06/2021","20:14:15","20:17:48 11/06/2021","20:31:25 11/06/2021","20:48:36 11/06/2021","DANIELS B","8178 CLINE AV; CHAPEL LAWN FUNERAL HOME;SB, SCHERERVILLE","N","l","Suspicious Veh.","Saturday","T","CLO","SHA3D","-87431733","41469496"
"21SH12682","11/06/2021","21:09:00","21:10:21 11/06/2021","21:13:59 11/06/2021","21:22:10 11/06/2021","SPYRNAL T","419 GREGORY ST; HEADING TO REDAR PARK, SCHERERVILLE","N","l","Juvenile Prob","Saturday","T","CLO","SHA3B","-87442254","41490667"
"21SH12683","11/06/2021","21:26:12","21:46:54 11/06/2021","21:48:32 11/06/2021","22:18:16 11/06/2021","SPYRNAL T","E JOLIET ST & AUSTIN AV, SCHERERVILLE","N","l","Traffic Offense","Saturday","O","CAA","SHA3A","-87446670","41492465"
"21SH12684","11/06/2021","23:19:34","23:21:18 11/06/2021","23:31:17 11/06/2021","23:41:49 11/06/2021","KNIGHT J","1331 INVERNESS LN, SCHERERVILLE","N","l","Suspicious Inc.","Saturday","9","CLO","SHA1B","-87483895","41515866"
"21SH12685","11/07/2021","00:07:02","**:**:** **/**/****","00:09:19 11/07/2021","00:11:27 11/07/2021","SAVICH S","8025 WICKER AV; Suite 1, SCHERERVILLE","N","l","Alarm","Sunday","T","CLO","SHA2H","-87470398","41472540"
"21SH12686","11/07/2021","00:13:32","**:**:** **/**/****","00:13:45 11/07/2021","00:18:28 11/07/2021","MURKS D","4930 W 84TH TER, CROWN POINT","N","l","Patrol Notifica","Sunday","O","CLO","SHA4E","-87394153","41465583"
"21SH12687","11/07/2021","01:14:11","**:**:** **/**/****","**:**:** **/**/****","**:**:** **/**/****","SPYRNAL T","1550 E 181ST AV, LOWELL","N","l","Warrant","Sunday","S","CLO","7011","-87316685","41289321"
"21SH12689","11/07/2021","01:20:37","01:32:54 11/07/2021","01:42:01 11/07/2021","01:49:18 11/07/2021","DANIELS B","6930 72ND AV, SCHERERVILLE","N","l","Suspicious Per.","Sunday","9","CLO","SHA4I","-87420037","41488516"
"21SH12688","11/07/2021","01:34:46","01:44:59 11/07/2021","01:51:16 11/07/2021","01:08:49 11/07/2021","KNIGHT J","1650 US 41; HOOTERS; STE A, SCHERERVILLE","N","l","Intoxication","Sunday","T","CLO","SHA1G","-87470923","41494348"
"21SH12690","11/07/2021","02:03:01","**:**:** **/**/****","02:03:29 11/07/2021","02:07:51 11/07/2021","xWHITE IM","500 E JOLIET ST; SCHERERVILLE COMMUNITY CENTER, SCHERERVILLE","N","l","Suspicious Inc.","Sunday","O","CLO","SHA3A","-87441015","41492991"
"21SH12691","11/07/2021","02:22:31","02:23:25 11/07/2021","02:24:27 11/07/2021","03:07:03 11/07/2021","KNIGHT J","1758 FOUNTAIN PARK DR; Staybridge Suites, SCHERERVILLE","N","lf","Welfare Check","Sunday","9","CLO","SHA1G","-87475581","41491274"
"21SH12692","11/07/2021","02:57:11","02:59:26 11/07/2021","03:01:32 11/07/2021","03:16:07 11/07/2021","SAVICH S","2045 MEADOW LN; apt 1, SCHERERVILLE","N","lf","Agency Assist","Sunday","T","CLO","SHA2G","-87467397","41485063"
"21SH12693","11/07/2021","06:58:33","06:59:42 11/07/2021","07:03:22 11/07/2021","07:12:40 11/07/2021","ARVANITIS RI","800 W LINCOLN HWY; WHITE CASTLE, SCHERERVILLE","D","l","Suspicious Veh.","Sunday","T","CLO","SHA1G","-87470884","41490647"
"21SH12694","11/07/2021","07:17:30","09:26:22 11/07/2021","09:33:18 11/07/2021","09:44:49 11/07/2021","RUZGA TH","126 E JOLIET ST; COLD, SCHERERVILLE","D","l","H&R Accident","Sunday","T","CLO","SHA3E","-87449079","41492251"
"21SH12695","11/07/2021","07:46:27","07:49:05 11/07/2021","07:50:20 11/07/2021","07:54:38 11/07/2021","AHRENS J","880 JORDAN CIR, SCHERERVILLE","D","l","911 Open Line","Sunday","T","CLO","SHA4H","-87431580","41493219"
"21SH12696","11/07/2021","08:05:34","08:05:56 11/07/2021","08:09:23 11/07/2021","08:29:07 11/07/2021","ALVAREZ D","1300 US 41; MENARDS, SCHERERVILLE","D","l","Fraud","Sunday","9","CLO","SHA1E","-87471029","41500554"
"21SH12697","11/07/2021","09:09:38","09:11:27 11/07/2021","09:11:29 11/07/2021","09:23:22 11/07/2021","ARVANITIS RI","1904 US 41; HAMPTON INN, SCHERERVILLE","D","l","Theft","Sunday","T","CLO","SHA2D","-87470844","41488388"
"21SH12700","11/07/2021","09:52:26","11:36:16 11/07/2021","11:51:43 11/07/2021","12:17:34 11/07/2021","ARVANITIS RI","1300 US 41; MENARDS, SCHERERVILLE","D","l","DUI","Sunday","O","CAA","SHA1E","-87471029","41500554"
"21SH12698","11/07/2021","09:59:02","09:59:53 11/07/2021","10:00:38 11/07/2021","10:06:28 11/07/2021","ALVAREZ D","W LINCOLN HWY & ST JOHN RD, SCHERERVILLE","D","l","Domestic Dist","Sunday","T","UNF","SHA2C","-87489946","41491174"
"21SH12699","11/07/2021","10:34:47","10:35:37 11/07/2021","10:40:26 11/07/2021","10:46:57 11/07/2021","AHRENS J","7544 DOVE DR, SCHERERVILLE","D","l","Fraud","Sunday","T","CLO","SHA4K","-87394376","41482344"
"21SH12701","11/07/2021","11:15:26","11:20:24 11/07/2021","11:20:27 11/07/2021","11:36:58 11/07/2021","AHRENS J","8007 PINE ISLAND CT; BUILD A, CROWN POINT","D","l","Disturbance","Sunday","T","CLO","SHA4D","-87397030","41472771"
"21SH12702","11/07/2021","11:33:26","11:36:39 11/07/2021","11:43:32 11/07/2021","11:58:19 11/07/2021","JUAREZ JU","1950 US 41; speedway, SCHERERVILLE","D","l","PD Accident","Sunday","9","CLO","SHA2D","-87470823","41487962"
"21SH12703","11/07/2021","11:46:57","11:51:25 11/07/2021","11:59:00 11/07/2021","12:17:56 11/07/2021","AHRENS J","US 41 & MAIN ST, SCHERERVILLE","D","l","Panhandling","Sunday","9","CLO","HI216","-87471342","41523013"
"21SH12704","11/07/2021","13:02:12","13:03:26 11/07/2021","13:07:55 11/07/2021","13:11:36 11/07/2021","ARVANITIS RI","W LINCOLN HWY & US 41; US30 WB, SCHERERVILLE","D","l","Reckless Drivg","Sunday","T","CLO","SHA2G","-87470884","41490647"
"21SH12705","11/07/2021","13:05:08","13:06:22 11/07/2021","13:11:49 11/07/2021","13:46:53 11/07/2021","AHRENS J","835 APPLETREE DR, SCHERERVILLE","D","l","Animal Bite","Sunday","9","CLO","SHA4H","-87430466","41489126"
"21SH12706","11/07/2021","14:38:24","14:42:03 11/07/2021","14:47:05 11/07/2021","15:39:06 11/07/2021","QUIROGA J","US 41; NB by Buona Beef, SCHERERVILLE","D","lf","PD Accident","Sunday","T","CLO","SHA2E","-87470543","41479845"
"21SH12707","11/07/2021","14:56:30","14:56:47 11/07/2021","15:02:20 11/07/2021","15:07:58 11/07/2021","AHRENS J","2047 ST JOHN RD, SCHERERVILLE","D","l","Alarm","Sunday","T","CLO","SHA2B","-87486431","41484063"
"21SH12708","11/07/2021","15:21:46","15:23:48 11/07/2021","15:31:12 11/07/2021","15:52:48 11/07/2021","ARVANITIS RI","1233 US 41; M&M, SCHERERVILLE","D","l","Alarm","Sunday","T","CLO","SHA1F","-87471067","41501565"
"21SH12709","11/07/2021","15:45:54","**:**:** **/**/****","15:50:53 11/07/2021","16:25:26 11/07/2021","JUAREZ JU","25 E JOLIET ST, SCHERERVILLE","D","l","Warrant","Sunday","T","CLO","SHA3G","-87451063","41492104"
"21SH12710","11/07/2021","16:18:41","16:19:19 11/07/2021","16:21:25 11/07/2021","16:25:31 11/07/2021","AHRENS J","HARVEST DR & AUTUMN DR, CROWN POINT","D","l","Driving Complnt","Sunday","9","CLO","SHA4A","-87416742","41474629"
"21SH12711","11/07/2021","17:00:02","17:02:04 11/07/2021","17:06:33 11/07/2021","17:17:37 11/07/2021","SAVICH S","1650 US 41; HOOTERS; STE A, SCHERERVILLE","D","l","Suspicious Veh.","Sunday","T","CLO","SHA1G","-87470923","41494348"
"21SH12712","11/07/2021","17:33:02","17:34:55 11/07/2021","17:46:32 11/07/2021","17:46:38 11/07/2021","SAVICH S","KENNEDY AV & W DIVISION ST, SCHERERVILLE","D","l","Animal Problem","Sunday","T","CLO","","-87461419","41507808"
"21SH12713","11/07/2021","18:51:10","**:**:** **/**/****","**:**:** **/**/****","**:**:** **/**/****","","W LINCOLN HWY & BURR ST; EB, CROWN POINT","N","l","Reckless Drivg","Sunday","9","CLO","SHA4B","-87402833","41475154"
"21SH12714","11/07/2021","20:54:26","21:16:01 11/07/2021","21:17:44 11/07/2021","21:36:57 11/07/2021","KNIGHT J","14 KENNEDY AV; SOLAN PRUZIN FUNERAL HOME, SCHERERVILLE","N","l","PD Accident","Sunday","T","CLO","SHA1D","-87461700","41522697"
"21SH12715","11/07/2021","21:01:07","21:04:10 11/07/2021","21:08:09 11/07/2021","21:25:53 11/07/2021","EGER RY","DEER CREEK DR & ESTATE DR, SCHERERVILLE","N","l","Suspicious Per.","Sunday","T","CLO","SHA1E","-87487604","41500578"
"21SH12716","11/07/2021","21:49:44","21:54:20 11/07/2021","22:25:31 11/07/2021","22:25:32 11/07/2021","xWHITE IM","443 W MAIN ST, SCHERERVILLE","N","l","Animal Problem","Sunday","9","CLO","SHA1D","-87463572","41522992"
"21SH12717","11/07/2021","22:22:44","22:26:22 11/07/2021","**:**:** **/**/****","22:29:33 11/07/2021","xWHITE IM","6501 COYOTE LN, SCHERERVILLE","N","l","Welfare Check","Sunday","T","CLO","","",""
"21SH12718","11/07/2021","23:24:38","23:25:03 11/07/2021","23:26:50 11/07/2021","23:35:38 11/07/2021","KNIGHT J","960 US 41; Home Depot, SCHERERVILLE","N","l","Alarm","Sunday","T","CLO","SHA1E","-87471176","41505957"
"21SH12719","11/07/2021","23:27:58","**:**:** **/**/****","23:27:59 11/07/2021","23:31:26 11/07/2021","xWHITE IM","Ave H & KENNEDY, SCHERERVILLE","N","l","Resisting","Sunday","O","CLO","","",""
"21SH12720","11/08/2021","00:23:32","00:25:00 11/08/2021","**:**:** **/**/****","00:34:06 11/08/2021","KNIGHT J","509 DOUGLAS ST, HAMMOND","N","l","Information","Monday","S","CLO","HB402","-87515716","41614878"
"21SH12721","11/08/2021","00:32:36","00:40:56 11/08/2021","00:42:25 11/08/2021","00:54:54 11/08/2021","xWHITE IM","8007 PINE ISLAND DR; APT 20, CROWN POINT","N","l","911 HANGUP","Monday","T","CLO","SHA4D","-87397553","41473093"
"21SH12722","11/08/2021","01:01:56","02:12:17 11/08/2021","02:23:08 11/08/2021","05:48:20 11/08/2021","xWHITE IM","8300 PINE ISLAND DR, CROWN POINT","N","l","Weapon Offense","Monday","T","CAA","SHA4E","-87394681","41467169"
"21SH12723","11/08/2021","05:19:54","05:21:14 11/08/2021","05:24:43 11/08/2021","05:26:50 11/08/2021","KNIGHT J","703 US 41, SCHERERVILLE","N","l","Alarm","Monday","T","CLO","SHA1C","-87471178","41511380"
"21SH12724","11/08/2021","07:57:08","07:59:57 11/08/2021","08:06:13 11/08/2021","08:59:32 11/08/2021","GERBICK M","333 W 77TH AV; WATSON ELEMENTARY SCHOOL, SCHERERVILLE","D","l","PD Accident","Monday","T","CLO","SHA2I","-87462801","41478904"
"21SH12725","11/08/2021","08:14:26","08:17:06 11/08/2021","08:21:45 11/08/2021","08:35:37 11/08/2021","STEVENS A","5745 IRIS LN, SCHERERVILLE","D","l","Theft from Veh.","Monday","T","CLO","SHA4J","-87405306","41495047"
"21SH12726","11/08/2021","08:25:10","08:26:02 11/08/2021","08:30:55 11/08/2021","08:37:37 11/08/2021","QUIROGA J","2521 VENICE DR, SCHERERVILLE","D","l","Disturbance","Monday","9","CLO","SHA2J","-87453191","41476239"
"21SH12727","11/08/2021","08:25:29","08:35:54 11/08/2021","08:43:08 11/08/2021","08:57:39 11/08/2021","STEVENS A","8745 BURR RIDGE CIR; BURR RIDGE, CROWN POINT","D","l","Fraud","Monday","T","CLO","SHA4","87406600","41459923"
"21SH12728","11/08/2021","08:33:07","08:36:16 11/08/2021","08:42:32 11/08/2021","09:19:29 11/08/2021","STALEY R","1650 US 41; DOLLAR TREE; STE C, SCHERERVILLE","D","l","PD Accident","Monday","T","CLO","SHA1G","-87470923","41494348"
"21SH12729","11/08/2021","09:28:21","**:**:** **/**/****","**:**:** **/**/****","09:29:11 11/08/2021","HARDIMAN CA","25 E JOLIET ST, SCHERERVILLE","D","l","Tow/Veh Release","Monday","P","CLO","SHA3G","-87451063","41492104"
"21SH12730","11/08/2021","10:00:20","10:00:50 11/08/2021","10:06:44 11/08/2021","10:14:02 11/08/2021","QUIROGA J","10 E JOLIET ST; TOWN HALL, SCHERERVILLE","D","l","Escort","Monday","T","CLO","SHA3F","-87451433","41492079"
"21SH12731","11/08/2021","10:05:56","**:**:** **/**/****","**:**:** **/**/****","10:06:47 11/08/2021","BEWLEY K","25 E JOLIET ST, SCHERERVILLE","D","l","Tow/Veh Release","Monday","P","CLO","SHA3G","-87451063","41492104"
"21SH12732","11/08/2021","11:01:29","**:**:** **/**/****","**:**:** **/**/****","11:02:26 11/08/2021","DAVITT C","25 E JOLIET ST, SCHERERVILLE","D","l","Tow/Veh Release","Monday","P","CLO","SHA3G","-87451063","41492104"
"21SH12733","11/08/2021","11:28:40","**:**:** **/**/****","**:**:** **/**/****","11:29:19 11/08/2021","BEWLEY K","25 E JOLIET ST, SCHERERVILLE","D","l","Tow/Veh Release","Monday","P","CLO","SHA3G","-87451063","41492104"
"21SH12734","11/08/2021","11:37:07","**:**:** **/**/****","**:**:** **/**/****","11:37:53 11/08/2021","BEWLEY K","25 E JOLIET ST, SCHERERVILLE","D","l","Tow/Veh Release","Monday","P","CLO","SHA3G","-87451063","41492104"
"21SH12735","11/08/2021","11:55:06","**:**:** **/**/****","11:55:30 11/08/2021","11:58:34 11/08/2021","PANNARALLA G","1555 US 41, SCHERERVILLE","D","l","Parking Problem","Monday","O","CLO","SHA2F","-87470940","41495733"
"21SH12736","11/08/2021","12:06:34","12:09:43 11/08/2021","12:18:39 11/08/2021","12:23:52 11/08/2021","GERBICK M","1101 E CAMBRIDGE DR; STONE BRIDGE, SCHERERVILLE","D","l","Suspicious Inc.","Monday","T","CLO","SHA1G","-87479131","41503176"
"21SH12737","11/08/2021","12:15:49","12:24:00 11/08/2021","12:28:35 11/08/2021","12:35:09 11/08/2021","LOPEZ C","169 US 41; AMERICAS BEST, SCHERERVILLE","D","l","Alarm","Monday","T","CLO","SHA1C","-87471300","41520013"
"21SH12738","11/08/2021","12:23:02","12:24:45 11/08/2021","**:**:** **/**/****","12:34:43 11/08/2021","PANNARALLA G","W 77TH AV & WICKER AV, SCHERERVILLE","D","l","Funeral Escort","Monday","T","CLO","SHA2H","-87470527","41478956"
"21SH12739","11/08/2021","12:53:47","**:**:** **/**/****","**:**:** **/**/****","12:54:33 11/08/2021","HARDIMAN CA","25 E JOLIET ST, SCHERERVILLE","D","l","Tow/Veh Release","Monday","P","CLO","SHA3G","-87451063","41492104"
"21SH12740","11/08/2021","14:37:08","14:39:56 11/08/2021","14:45:26 11/08/2021","15:17:21 11/08/2021","LOPEZ C","220 SCHERLAND DR, SCHERERVILLE","D","l","Reckless Drivg","Monday","T","CLO","SHA1D","-87457792","41513580"
"21SH12741","11/08/2021","15:06:55","15:07:44 11/08/2021","15:10:36 11/08/2021","16:17:26 11/08/2021","QUIROGA J","25 E JOLIET ST, SCHERERVILLE","D","l","Warrant","Monday","T","CLO","SHA3G","-87451063","41492104"
"21SH12742","11/08/2021","15:25:03","15:25:56 11/08/2021","15:30:23 11/08/2021","16:17:08 11/08/2021","STEVENS A","8118 INTERNATIONAL DR;HIDDEN CREEK OFFICE, CROWN POINT","D","l","Information","Monday","T","CLO","","",""
"21SH12743","11/08/2021","15:31:17","**:**:** **/**/****","**:**:** **/**/****","15:32:00 11/08/2021","DAVITT C","25 E JOLIET ST, SCHERERVILLE","D","l","Tow/Veh Release","Monday","P","CLO","SHA3G","-87451063","41492104"
"21SH12744","11/08/2021","16:22:44","**:**:** **/**/****","16:24:57 11/08/2021","16:54:04 11/08/2021","BIELLA A","210 E JOLIET ST, SCHERERVILLE","D","l","Theft","Monday","P","CLO","SHA3A","-87446437","41492488"
"21SH12745","11/08/2021","16:27:49","**:**:** **/**/****","**:**:** **/**/****","16:28:36 11/08/2021","BEWLEY K","25 E JOLIET ST, SCHERERVILLE","D","l","Permit App/Gun","Monday","P","CLO","SHA3G","-87451063","41492104"
"21SH12746","11/08/2021","16:33:39","**:**:** **/**/****","**:**:** **/**/****","16:36:03 11/08/2021","BEWLEY K","25 E JOLIET ST, SCHERERVILLE","D","l","Permit App/Gun","Monday","P","CLO","SHA3G","-87451063","41492104"
"21SH12747","11/08/2021","16:48:53","16:57:51 11/08/2021","16:58:17 11/08/2021","17:11:18 11/08/2021","STALEY R","8665 BURR ST, CROWN POINT","D","l","Information","Monday","T","CLO","SHA4E","-87402535","41460000"
"21SH12748","11/08/2021","17:25:24","17:27:55 11/08/2021","17:34:30 11/08/2021","18:00:28 11/08/2021","EGER RY","W LINCOLN HWY & JANICE DR; BY WASH STATION, SCHERERVILLE","D","l","PD Accident","Monday","W","CLO","SHA1G","-87481336","41490831"
"21SH12749","11/08/2021","17:47:52","17:49:37 11/08/2021","17:53:04 11/08/2021","17:57:41 11/08/2021","QUIROGA J","7403 CLINE AV, SCHERERVILLE","D","l","911 HANGUP","Monday","9","CLO","SHA4H","-87432045","41485394"
"21SH12750","11/08/2021","18:26:03","18:28:15 11/08/2021","18:33:46 11/08/2021","18:38:26 11/08/2021","WAGNER K","1349 US 41; NAPLETON AUTO WERKS, SCHERERVILLE","N","l","911 HANGUP","Monday","T","CLO","SHA1F","-87471010","41499567"
"21SH12751","11/08/2021","18:38:12","18:40:09 11/08/2021","**:**:** **/**/****","18:54:07 11/08/2021","BERTOSSI V","2010 PEACE PKWY CT, SCHERERVILLE","N","l","Suspicious Veh.","Monday","T","CLO","SHA2J","87456000","4185600"
"21SH12752","11/08/2021","18:40:58","18:44:46 11/08/2021","18:55:52 11/08/2021","19:24:48 11/08/2021","PARKER D","9017 MATHEWS ST, CROWN POINT","N","lf","Disturbance","Monday","W","CLO","SHA4E","-87396379","41453872"
"21SH12753","11/08/2021","18:52:09","18:57:00 11/08/2021","19:00:23 11/08/2021","19:11:12 11/08/2021","DJORDJEVICH MA","221 US 41; OMNI HEALTH & FITNESS, SCHERERVILLE","N","l","Shots Fired","Monday","T","CLO","SHA1C","-87471287","41519084"
"21SH12754","11/08/2021","18:56:44","19:05:11 11/08/2021","19:13:52 11/08/2021","19:59:33 11/08/2021","BERTOSSI V","E US HWY 30 & CLINE AV; on station, SCHERERVILLE","N","l","PD Accident","Monday","T","CLO","SHA3D","-87431967","41481585"
"21SH12755","11/08/2021","20:08:40","20:10:03 11/08/2021","20:12:01 11/08/2021","20:34:05 11/08/2021","EGER RY","218 W LINCOLN HWY; DOMINOS, SCHERERVILLE","N","lf","Agency Assist","Monday","T","CLO","SHA3G","-87458965","41489645"
"21SH12756","11/08/2021","20:42:52","20:43:12 11/08/2021","20:45:20 11/08/2021","21:06:34 11/08/2021","DJORDJEVICH MA","200 US 41; JALAPENOS, SCHERERVILLE","N","l","Disturbance","Monday","T","CLO","SHA1A","-87471292","41519459"
"21SH12757","11/08/2021","21:13:39","21:15:56 11/08/2021","21:26:36 11/08/2021","21:35:23 11/08/2021","BERTOSSI V","134 W JOLIET ST, SCHERERVILLE","N","l","Disturbance","Monday","T","CLO","SHA3F","-87458841","41491350"
"21SH12758","11/08/2021","21:56:12","21:58:07 11/08/2021","22:02:25 11/08/2021","22:33:34 11/08/2021","DJORDJEVICH MA","985 W LINCOLN HWY; KFC, SCHERERVILLE","N","l","PD Accident","Monday","T","CLO","SHA2C","-87475233","41490689"
